Gene dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP
SFXN4 0 0 1.16783e-06 1.44823556169922e-06 0.283179466051568 0.00849372621464037
SFXN5 0 0 3.0986e-06 1.17291707264577e-06 0.244429617464614 0.00733998864174624
SGCA 0 0 3.06541e-06 8.052974451447e-07 0.320664161386811 0.0096072460022806
SGCB 0 0 1.0734e-06 6.2533225937623e-07 0.521844691213117 0.0155410343738448
SGCD 0 0 1.31296e-06 9.94991846703995e-07 0.382416951654929 0.011436229398824
SGCE 0 0 2.35974e-06 1.54996831157985e-06 0.212497671252674 0.0063872273282997
SGCG 0 0 1.7328e-06 7.2476871367461e-07 0.431131971874295 0.0128743028472611
SGCZ 0 0 1.21888e-06 1.104074765235e-06 0.359509339126413 0.0107585444200529
SGIP1 0 0 4.85488e-06 2.24425782394008e-06 0.0833214024516203 0.00251422600858093
SGK1 0 0 3.69499e-06 1.7298182158217e-06 0.147422074016351 0.00443987805322045
SGK2 0 0 3.63399e-06 1.11368670887707e-06 0.232089456812812 0.00697200893937808
SGK3 0 0 1.04146e-10 1.54229508326595e-06 0.327299804237453 0.00980410379542014
SGMS1 0 0 2.62513e-06 1.59595890596534e-06 0.196098954175728 0.00589722362951635
SGMS2 0 0 2.8863e-06 1.25118545051135e-06 0.239881863328552 0.00720440778384793
SGOL1 0 0 1.21784e-06 1.52176774482985e-06 0.266187292886732 0.007988131770872
SGOL1-AS1 0 0 1.04146e-10 9.1287325623311e-08 0.935532098079784 0.0275219704336705
SGOL2 0 0 8.94966e-07 1.99194728450333e-06 0.201481260722321 0.00605810351408378
SGPL1 0 0 3.99934e-06 1.51135100127145e-06 0.163467527106492 0.0049207375369384
SGPP1 0 0 2.64787e-06 8.5838343330976e-07 0.332318563168419 0.00995294196758426
SGPP2 0 0 2.53766e-06 5.96182963257705e-07 0.409800448002565 0.0122451088640884
SGSH 0 0 7.58058e-06 1.03021349488473e-06 0.124783765723315 0.00376064910474596
SGSM1 0 0 1.33545e-05 3.00382981999162e-06 0.0117946197158999 0.000356672845854773
SGSM2 1 0 1.30492e-05 2.55028439199965e-06 0.335685567885121 0.0100527700295495
SGSM3 0 1 8.99867e-06 2.16837706518872e-06 3.654101420028 0.0995376098713632
SGTA 0 0 2.07181e-06 1.31715541485478e-06 0.264487507822295 0.00793752706191528
SGTB 1 0 1.45666e-06 9.4281274253644e-07 8.50707552195196 0.204675433362068
SH2B1 0 0 1.76815e-06 1.72161598842074e-06 0.208861537886866 0.00627861912319022
SH2B3 0 0 4.02767e-06 1.20083353504063e-06 0.203386511596582 0.00611503995531098
SH2D1B 0 0 7.08609e-07 5.00138523443765e-07 0.610548195948524 0.0181348033833777
SH2D2A 0 0 1.37665e-06 1.06962103264196e-06 0.358214100337834 0.010720199103785
SH2D3A 0 0 2.12271e-06 1.46426725295013e-06 0.23576998667841 0.00708178972771721
SH2D3C 1 0 7.91575e-06 2.19852897760386e-06 1.05136201733087 0.0308244795184587
SH2D4A 0 0 2.73769e-06 1.93723544847449e-06 0.150516142171433 0.00453263905412435
SH2D4B 0 0 1.95106e-06 1.42837198827767e-06 0.249485145225982 0.00749066414820153
SH2D5 0 0 2.07627e-07 1.06517621407959e-06 0.444292213497633 0.0132620772816866
SH2D6 0 0 1.10304e-06 4.34005046097653e-07 0.596401457409437 0.0177220566752659
SH2D7 0 0 1.04146e-10 9.6069147542694e-07 0.497646355840357 0.0148310727921624
SH3BGR 0 0 5.9885e-07 5.4333601813116e-07 0.603617258717848 0.0179326289909367
SH3BGRL2 0 0 1.10166e-07 3.45085541977992e-07 0.762121371548291 0.0225354476726345
SH3BGRL3 0 0 1.04146e-10 3.75210703576855e-07 0.760767482003559 0.0224963146235709
SH3BP1 0 0 4.04285e-06 1.50794717914876e-06 0.162622352905153 0.00489542045395089
SH3BP2 0 0 3.00761e-06 1.6699602349324e-06 0.17374679802367 0.00522854867727579
SH3BP4 0 0 5.19075e-06 1.49500329315545e-06 0.134383600098812 0.00404879107955213
SH3BP5 0 0 3.27386e-06 1.15011669656141e-06 0.240896591291054 0.00723466278031602
SH3BP5-AS1 0 0 1.04146e-10 9.1307543903605e-08 0.935518301054261 0.0275215757162685
SH3BP5L 0 0 3.92297e-06 1.14857210500644e-06 0.215111747559322 0.00646529289237337
SH3D19 0 0 7.06747e-07 2.5249647063334e-06 0.142580335934195 0.00429468673715476
SH3D21 0 0 1.04146e-10 1.89289848642206e-06 0.254558773817199 0.00764183315287131
SH3GL1 0 0 3.03612e-06 1.2245044027648e-06 0.238127634622076 0.00715209957988813
SH3GL2 0 0 1.65189e-06 1.16337499683543e-06 0.318597573227578 0.00954592111358621
SH3GL3 0 0 2.93644e-06 1.22119697699522e-06 0.24295105299532 0.00729591269644257
SH3GLB1 0 0 3.41496e-06 9.09401025507345e-07 0.279578071542322 0.00838661139043428
SH3GLB2 1 0 4.95482e-06 1.04975635333596e-06 4.09480053091849 0.110219100506824
SH3PXD2A 0 0 5.4944e-06 2.36230905278627e-06 0.0685660968497322 0.00206990579437373
SH3PXD2A-AS1 0 0 1.04146e-10 9.26989826492715e-08 0.934569274265673 0.0274944243568329
SH3PXD2B 0 0 4.51971e-06 1.96926551237025e-06 0.107490279488992 0.00324115888705012
SH3RF1 0 0 4.60064e-06 1.79653612198948e-06 0.11992919985117 0.0036148743367122
SH3RF2 0 0 2.35796e-06 1.5124560150512e-06 0.218370686337187 0.00656259915310426
SH3RF3 0 0 1.04146e-10 1.46481515402023e-06 0.346037546226694 0.0103595689746627
SH3TC1 0 0 7.24384e-06 2.62195253328182e-06 0.0422573344925481 0.00127669840158886
SH3TC2 1 0 5.22524e-06 2.5163961097533e-06 1.36266415540231 0.0395900907437283
SH3YL1 0 0 2.53814e-06 1.05666843561228e-06 0.293631570210307 0.00880446793376791
SHANK1 0 0 1.04146e-10 4.98677339201868e-06 0.0288195791060198 0.000871064277142779
SHANK2 1 0 1.08979e-05 2.0484750280375e-06 0.693497922765794 0.0205479906254262
SHANK2-AS1 0 0 1.04146e-10 9.35514248141975e-08 0.933988351179035 0.0274778035810342
SHANK2-AS3 0 0 1.04146e-10 9.19741187050895e-08 0.935063543666707 0.0275085654389047
SHANK3 0 3 1.04146e-10 3.26148701268046e-06 57771.3974298532 0.999428129540594
SHARPIN 0 0 1.00931e-06 1.00206451682347e-06 0.401933417689494 0.0120128606748287
SHB 0 0 1.79101e-06 1.22165500417667e-06 0.297948352029273 0.00893274930476021
SHBG 0 0 1.34226e-06 1.07360385173059e-06 0.359408149081539 0.0107555488136373
SHC1 0 0 4.75004e-06 1.20966013933275e-06 0.178139586298558 0.00536003195562601
SHC2 0 0 6.13494e-06 1.5738455008271e-06 0.107910972353025 0.00325380278151087
SHC3 0 0 2.60288e-06 1.23579675912057e-06 0.255086566583972 0.00765755611912078
SHC4 0 0 3.0556e-06 1.70674715833758e-06 0.167790446223999 0.00505020987270758
SHCBP1 0 0 2.34254e-06 1.54774441121393e-06 0.213491648062332 0.0064169124368227
SHCBP1L 0 0 6.82121e-07 1.23326313751873e-06 0.360980529095774 0.0108020951344677
SHD 0 0 2.33304e-06 7.58102024326125e-07 0.37795866674841 0.0113044109677845
SHE 0 0 2.29933e-06 1.37139843115735e-06 0.24422217017799 0.00733380488281153
SHF 0 0 2.30276e-06 1.1731360207141e-06 0.281539015035127 0.00844493781165057
SHFM1 0 0 1.04146e-10 3.29417681423908e-07 0.786535000248658 0.0232405659940118
SHH 1 0 8.44791e-06 6.72893059671195e-07 2.86505327568234 0.0797582586430207
SHISA2 0 0 1.08765e-06 5.09562949203425e-07 0.566121018183771 0.0168374240864029
SHISA3 0 0 9.84941e-07 5.3213861674662e-07 0.567366539907365 0.0168738429952156
SHISA4 0 0 5.77188e-07 4.62173771556884e-07 0.642792252837299 0.0190742642768721
SHISA5 0 0 9.05283e-07 8.58917821696515e-07 0.454233930109274 0.0135548139929559
SHISA6 0 0 8.57017e-07 1.06080710961571e-06 0.396018497739624 0.0118381701820888
SHISA7 0 0 1.04146e-10 7.4616472121902e-07 0.581203167302077 0.0172782429526002
SHISA8 0 0 1.04146e-10 6.9383753552764e-07 0.603661252796368 0.0179339125541289
SHISA9 0 0 1.04146e-10 1.10835532695224e-06 0.447313893463129 0.013351069896325
SHKBP1 0 0 1.04146e-10 1.99456115455552e-06 0.236707339760062 0.00710974469372204
SHMT1 0 0 7.6762e-06 1.33331500796955e-06 0.0986815234185615 0.00297633864499516
SHMT2 0 0 7.56627e-06 1.79975567692064e-06 0.0719196295962104 0.00217092404857395
SHOC2 0 0 2.86975e-06 1.00963608552272e-06 0.286383059836357 0.00858898996599154
SHOX2 0 0 1.26222e-06 1.06434136480746e-06 0.367083677458894 0.010982721867471
SHPK 0 0 3.82807e-06 1.25575207000303e-06 0.202464746001606 0.0060874947635371
SHPRH 0 0 8.82379e-06 5.1502010236454e-06 0.00550681871774334 0.000166559523919244
SHQ1 0 0 3.61411e-06 1.49261376461663e-06 0.177288374158765 0.00533455651066147
SHROOM1 0 0 1.94804e-06 1.52465713219083e-06 0.232930057355353 0.00699708404164668
SHROOM3 0 0 5.17699e-06 3.45512807482789e-06 0.0334149867772772 0.00100981901907226
SI 1 0 1.44069e-05 5.2602179439493e-06 0.0400006393639494 0.00120860047311683
SIAE 0 0 4.05452e-06 1.35821137499481e-06 0.180738862270171 0.00543781613489213
SIAH1 0 0 1.04146e-10 7.69616716527405e-07 0.571414858143246 0.01699219671008
SIAH2 0 0 2.82814e-06 3.64312771204532e-07 0.460559677487177 0.013740987045547
SIAH3 0 0 1.04146e-10 2.79943305038106e-07 0.815370702093874 0.0240720940561307
SIDT1 0 0 5.77896e-06 2.08997667989628e-06 0.0792748487274505 0.0023924132446862
SIDT2 0 1 1.11402e-05 2.49196734939586e-06 2.03176485055969 0.0579041343595198
SIGIRR 1 0 2.41902e-06 1.21885850191869e-06 5.80866846643494 0.14945630818258
SIGLEC1 0 0 2.23328e-06 3.62933508949144e-06 0.0496201664429355 0.00149881432221602
SIGLEC10 0 0 1.59074e-06 1.9403890481986e-06 0.184363880422378 0.00554627567012766
SIGLEC11 0 0 4.43618e-07 1.61792541971556e-06 0.285886982842356 0.0085742395572084
SIGLEC12 0 0 3.34198e-08 1.51407149817184e-06 0.331973012849208 0.00994269563375813
SIGLEC14 0 0 2.40767e-07 8.77196276029975e-07 0.505862469703148 0.0150722423930423
SIGLEC15 0 0 1.65224e-06 4.91962398899444e-07 0.517893734283808 0.0154251860729095
SIGLEC16 0 0 1.04146e-10 9.26596377905795e-08 0.934596095887194 0.02749519173585
SIGLEC17P 0 0 1.04146e-10 2.96786208557791e-07 0.805435452023405 0.0237857535993982
SIGLEC5 0 0 1.89069e-07 1.27388265776875e-06 0.383515421205012 0.0114687025301957
SIGLEC6 0 0 3.82246e-08 1.04304308561463e-06 0.465646366294765 0.0138906424024988
SIGLEC7 0 0 1.72931e-07 1.06169623750894e-06 0.448241441906298 0.0133783842487764
SIGLEC8 0 0 1.19697e-07 1.1732427380083e-06 0.417624493698116 0.0124759798023843
SIGLEC9 0 0 1.43182e-07 9.97590713242795e-07 0.472038797016554 0.0140786495734339
SIGLECL1 0 0 8.75451e-08 5.95247735591525e-07 0.63810671330168 0.0189378583360298
SIGMAR1 0 0 2.76276e-06 4.77574753854477e-07 0.429117236327383 0.0128149105496249
SIK1 0 0 5.36425e-06 1.64211144038732e-06 0.117336297117426 0.00353699617831423
SIK2 0 0 5.24962e-06 2.48782959072551e-06 0.0654184251900697 0.00197507006992203
SIK3 0 0 1.04146e-10 2.66909425372574e-06 0.14640496794812 0.00440938116231709
SIKE1 0 0 1.00219e-06 5.81238498089745e-07 0.54579611337798 0.0162427447610111
SIL1 0 0 2.96435e-06 1.03615139173483e-06 0.276275786456755 0.0082883725148446
SIM1 0 0 6.64117e-06 1.91829450240097e-06 0.0773106359756132 0.00233327413390577
SIM2 0 0 5.62747e-06 1.71316428474092e-06 0.106552017225971 0.00321295832513004
SIMC1 0 0 1.04146e-10 1.21088770585362e-06 0.415432325395865 0.0124113044647293
SIN3A 1 3 1.07912e-05 3.48534007635975e-06 151985.429834647 0.999782548422378
SIN3B 0 0 1.26337e-05 2.5043317660432e-06 0.0188656225223267 0.000570380132418215
SIPA1 0 0 1.04146e-10 2.01649414297275e-06 0.233025685799925 0.00699993655656721
SIPA1L1 0 1 1.45918e-05 4.17485973610472e-06 0.350505058920319 0.0104919127762852
SIPA1L2 0 0 1.43912e-05 4.19876128545578e-06 0.0043189713715878 0.000130636525084227
SIPA1L3 0 0 9.79185e-06 3.57871215520589e-06 0.0140284790016542 0.000424196766604342
SIRPA 0 0 1.38122e-06 1.10999695251604e-06 0.347640252636027 0.0104070509773759
SIRPB1 0 1 5.47394e-07 1.43300273885084e-06 27.1523452427423 0.450968177623878
SIRPB2 0 0 1.57407e-07 5.59874898948615e-07 0.646390230290022 0.019178983246982
SIRPD 0 0 1.04146e-10 3.40266739281722e-07 0.780351322266578 0.0230620642404426
SIRPG 0 0 6.67813e-07 8.33951795100535e-07 0.482882098423495 0.0143973969917916
SIRT1 0 0 4.12306e-06 1.60019348314035e-06 0.150074257597199 0.00451939229305152
SIRT2 0 0 3.92297e-06 1.31058739872449e-06 0.191408096023898 0.00575696900964869
SIRT3 0 0 3.19799e-06 7.2930676758021e-07 0.330947185939482 0.00991227633991726
SIRT4 0 0 3.74325e-06 5.0802773961876e-07 0.352938627500388 0.0105639889433209
SIRT5 0 0 3.60435e-06 1.36434779061221e-06 0.194752823173473 0.00585697894622274
SIRT6 0 0 4.50273e-06 1.1414127246054e-06 0.195364473948242 0.00587526560286619
SIRT7 0 0 4.29434e-06 8.06470226822485e-07 0.25808369413826 0.00774683121409117
SIT1 0 0 1.04146e-10 4.29161896143286e-07 0.731505772614527 0.0216497629284833
SIVA1 0 0 1.80609e-06 6.1431753004651e-07 0.460965037317405 0.0137529147936793
SIX1 0 0 3.14541e-06 6.3783765527757e-07 0.356937029458935 0.0106823887347177
SIX2 0 0 4.37519e-06 4.91703101540769e-07 0.31970103665464 0.00957866674035895
SIX3 0 0 1.04146e-10 3.88758060095902e-07 0.753309881219227 0.0222807027097591
SIX4 0 0 2.54495e-06 1.06088124007074e-06 0.292385062894595 0.0087674194218775
SIX5 0 0 3.63645e-07 9.3551923238387e-07 0.474221655150873 0.0141428329873968
SIX6 0 0 4.17126e-06 7.7294982581126e-07 0.270179411970244 0.00810696180737905
SKA1 0 0 1.06574e-06 8.99468364545555e-07 0.428471754173793 0.0127958808988649
SKA2 0 0 1.00684e-07 4.99395364660077e-07 0.682443544867494 0.0202270801210421
SKA3 0 0 1.16517e-06 9.6584295994358e-07 0.401120791053727 0.0119888643232164
SKAP1 0 0 2.04877e-06 1.41554165980063e-06 0.247428913865624 0.00742938552128833
SKAP2 0 1 2.01083e-06 1.12040115414409e-06 26.1988031429101 0.442133127967263
SKI 0 0 5.54661e-06 1.23659543573035e-06 0.152187117898352 0.00458272817060002
SKIDA1 0 1 1.04146e-10 1.2251278831756e-06 34.923429691185 0.513730270080365
SKIL 0 0 3.2118e-06 1.52344778406444e-06 0.186162268547144 0.00560007416441019
SKINTL 0 0 1.04146e-10 5.0896448290921e-07 0.690302556370066 0.0204552501881763
SKIV2L 0 0 1.12706e-05 3.47196315643783e-06 0.0118636196839331 0.000358758677051961
SKIV2L2 0 0 9.77275e-06 2.99547874688783e-06 0.0212325676506504 0.000641896027372167
SKOR1 0 0 5.76197e-06 2.70559789733389e-06 0.0512985997118121 0.00154943410351085
SKP1 0 0 4.45878e-07 6.2467485179289e-07 0.585088114420646 0.0173917276049926
SKP2 0 0 1.48737e-06 1.43521604679133e-06 0.269829099628774 0.00809653549530578
SLA 0 1 2.52933e-06 1.0231621675325e-06 25.6440992827246 0.436861460059298
SLA2 0 0 1.89593e-06 6.5980487459275e-07 0.438876100269837 0.0131025251448009
SLAIN1 0 0 3.68099e-06 1.68545548494422e-06 0.152561798044665 0.00459395887918181
SLAIN2 0 0 3.7245e-06 1.31016016551655e-06 0.198261742544345 0.00596187673430963
SLAMF1 0 0 2.75801e-07 6.2709029358739e-07 0.602458374912143 0.0178988164005622
SLAMF6 0 0 1.61814e-07 8.6984923139202e-07 0.515944253959641 0.0153680141827236
SLAMF7 0 0 4.57357e-07 6.4235051078242e-07 0.576429613812121 0.0171387649871054
SLAMF8 0 0 2.89904e-07 8.8997944359125e-07 0.496732352733481 0.0148042365349391
SLAMF9 0 0 2.26302e-07 8.6718277701253e-07 0.510887309054418 0.0152196795516438
SLBP 0 0 2.09114e-06 9.82057550623015e-07 0.335631889948901 0.0100511786944923
SLC10A1 1 0 1.81156e-06 4.14234177617271e-07 11.6649872376536 0.260835367932012
SLC10A2 0 0 2.40612e-06 6.36269038212345e-07 0.407499250174252 0.0121771848677706
SLC10A4 0 0 2.99701e-06 4.70564441478643e-07 0.413745871829678 0.0123615434161771
SLC10A5 0 0 9.83505e-07 3.87228786968408e-07 0.63052357093675 0.0187170166638206
SLC10A6 0 0 1.83709e-06 6.2159595369669e-07 0.455993859936406 0.0136066175393912
SLC10A7 0 0 1.95516e-06 8.7959143235697e-07 0.370347016383602 0.0110792754897199
SLC11A1 0 0 6.75713e-06 1.54350828803899e-06 0.099156283918843 0.0029906150980995
SLC11A2 0 0 5.62467e-06 1.77653859653043e-06 0.101869922546816 0.00307220867926316
SLC12A1 1 0 9.82281e-06 2.84214677872002e-06 0.475302981772403 0.0141746245532329
SLC12A2 2 1 1.0357e-05 3.02647034784138e-06 672.981201614902 0.953180046671174
SLC12A3 0 0 1.21824e-05 2.70371175087203e-06 0.0176098426640767 0.000532433305379565
SLC12A4 0 0 1.72601e-05 3.14707624868648e-06 0.00577896046058944 0.000174789298428938
SLC12A5 0 0 1.08569e-05 2.84802305472481e-06 0.0197193022931786 0.000596174759103381
SLC12A6 1 0 9.99987e-06 3.78626914380902e-06 0.236854674771744 0.00711413856742514
SLC12A7 0 1 1.19328e-05 2.60287810865694e-06 1.64893144890196 0.0475119827543716
SLC12A8 0 0 1.04146e-10 1.66560595001885e-06 0.299576469757868 0.00898112329252392
SLC12A9 1 0 8.82151e-06 1.79111094779068e-06 1.19811661204791 0.0349766292612066
SLC13A1 0 0 4.46457e-06 1.64092097208229e-06 0.137303181149462 0.00413639014947807
SLC13A2 0 1 7.08581e-06 1.52067935265622e-06 8.07009114771892 0.196224865282498
SLC13A3 0 0 6.76129e-06 1.63639452373388e-06 0.0926944681237723 0.00279626769225172
SLC13A4 0 0 5.55942e-06 1.52688299348238e-06 0.123230130005995 0.00371400057620235
SLC13A5 0 0 6.00212e-06 1.15887397376958e-06 0.148815273298243 0.00448164868434163
SLC14A1 0 0 3.24516e-06 9.48140851399465e-07 0.280133457450281 0.00840313151878956
SLC14A2 0 0 2.68308e-06 2.27340368346854e-06 0.119553838019348 0.00360360105064653
SLC15A1 0 0 7.22128e-06 2.17787346466979e-06 0.0581881116566724 0.00175716077451714
SLC15A2 0 0 5.48071e-06 2.20230281706735e-06 0.0770295013880631 0.00232480907522638
SLC15A3 0 0 3.28203e-06 1.12638793408754e-06 0.244701662528959 0.0073480978674801
SLC15A4 0 0 2.81924e-06 1.25830979117937e-06 0.241511761393804 0.00725300371398924
SLC15A5 0 0 1.04146e-10 1.27269340717081e-06 0.397338155948855 0.0118771501532051
SLC16A1 0 0 4.54029e-06 1.19516352550606e-06 0.18671001153618 0.00561645865226866
SLC16A10 0 0 3.7002e-06 8.8006342873316e-07 0.27157515332278 0.00814850094487406
SLC16A11 0 0 2.7707e-06 6.9268763815201e-07 0.366587724291215 0.010968046266219
SLC16A12 0 0 3.08759e-06 8.83536795224805e-07 0.301827174304945 0.00904798755706284
SLC16A13 0 0 3.16422e-06 8.2619303603443e-07 0.310374177781162 0.00930182103600206
SLC16A14 0 0 2.72462e-06 8.7533086939153e-07 0.32381941848242 0.00970086190731034
SLC16A3 0 0 6.36275e-06 7.89354845727555e-07 0.182705565384142 0.00549666228094496
SLC16A4 0 0 2.4676e-06 1.07089798435925e-06 0.294306622191513 0.00882453057605843
SLC16A5 0 0 3.72801e-06 9.14347209246725e-07 0.263631959905644 0.00791205438628062
SLC16A6 0 0 3.57996e-06 8.9000340871848e-07 0.275398072533311 0.00826225834244607
SLC16A7 0 0 3.62475e-06 1.11278265564747e-06 0.232619022236838 0.00698780601606731
SLC16A8 0 0 2.68789e-06 6.2309807779545e-07 0.391274953336918 0.0116980303031051
SLC16A9 0 0 2.53154e-06 8.9021658453601e-07 0.331549025512891 0.00993012317853806
SLC17A1 0 0 8.20635e-07 1.29780516594486e-06 0.336024879316567 0.0100628291312877
SLC17A2 0 0 2.00423e-06 1.25910862175207e-06 0.279135640455877 0.00837345074482297
SLC17A3 0 0 7.92458e-07 1.52505673180666e-06 0.286819676642763 0.00860197201576328
SLC17A4 0 0 7.4858e-07 1.24372021583713e-06 0.353972440896507 0.0105946047125177
SLC17A5 0 0 4.03359e-06 1.24041685726485e-06 0.197461450059737 0.00593795424856739
SLC17A6 0 0 4.57367e-06 1.27587209893471e-06 0.17513911161181 0.00527022664409183
SLC17A7 0 0 4.46873e-06 1.09211829296713e-06 0.203642188699724 0.00612268010326182
SLC17A8 0 0 4.63713e-06 1.28292964715733e-06 0.172334579366488 0.00518627129774672
SLC17A9 0 0 4.18387e-06 1.15336871944229e-06 0.204786153485686 0.00615686264180787
SLC18A1 0 0 5.35996e-06 1.34035535897129e-06 0.145857706173299 0.00439297130151846
SLC18A2 0 0 4.65402e-06 1.25983843101788e-06 0.174710069384228 0.00525738392708797
SLC18A3 0 0 1.04146e-10 4.82160781076025e-07 0.703872239497697 0.020848967677043
SLC18B1 0 0 2.27194e-06 1.21447491899117e-06 0.274780994796327 0.0082438979215265
SLC19A1 0 0 5.11891e-06 1.16420764738689e-06 0.172650461307272 0.00519572812034296
SLC19A2 0 0 4.19276e-06 1.02034787196339e-06 0.225070117030654 0.00676257268358727
SLC19A3 0 0 3.52719e-06 8.1998507645828e-07 0.29241487703077 0.0087683055856916
SLC1A1 0 0 4.74408e-06 1.26045030259533e-06 0.171916146034722 0.00517374403131444
SLC1A2 1 0 5.79447e-06 1.17730435053298e-06 3.20353364831804 0.0883484987556641
SLC1A3 0 0 5.52004e-06 1.3299526991921e-06 0.142945187341778 0.00430562917114278
SLC1A4 0 0 5.91338e-06 8.2735323581074e-07 0.191992390189231 0.00577444130897912
SLC1A5 0 0 6.20691e-06 9.0810673759954e-07 0.172198330377976 0.00518219224200232
SLC1A6 0 0 7.05787e-06 1.01341451027184e-06 0.138007233950794 0.00415751223409844
SLC1A7 0 0 7.01527e-06 8.76231705616145e-07 0.153500269017283 0.00462208761075026
SLC20A1 0 0 4.71643e-06 1.57636704484673e-06 0.137637358479739 0.00414641581869812
SLC20A2 0 0 4.8309e-06 1.60955848634182e-06 0.131746753395984 0.00396966192148756
SLC22A1 0 0 4.65494e-06 1.28139520476328e-06 0.171990689493138 0.00517597577376375
SLC22A10 0 0 1.04146e-10 1.21782314733229e-06 0.413360944331805 0.0123501849170667
SLC22A11 0 0 1.13393e-07 1.04989492569137e-06 0.457022386268678 0.0136368897000194
SLC22A12 0 0 4.4873e-06 1.37803486226068e-06 0.165190832023882 0.00497235492001349
SLC22A13 0 0 3.7642e-06 1.05844688277877e-06 0.236058872291088 0.00709040541900579
SLC22A14 0 0 2.02729e-06 1.17030287914388e-06 0.296359193035392 0.00888552828889705
SLC22A15 0 0 3.41216e-06 1.36619562856323e-06 0.201196665124668 0.00604959811058389
SLC22A16 0 0 3.27383e-06 1.20333603293059e-06 0.231829252056075 0.0069642467784973
SLC22A17 0 0 2.20975e-06 1.45285054408132e-06 0.234041820470464 0.00703024597468536
SLC22A18 0 0 1.72787e-06 8.80199122917925e-07 0.385593785250016 0.0115301376217619
SLC22A18AS 0 0 1.04146e-10 5.00387556222565e-07 0.69461559578631 0.020580425165326
SLC22A2 0 0 5.44723e-06 1.13700233127352e-06 0.166346295076566 0.00500696099027424
SLC22A20 0 0 1.04146e-10 9.3435318956229e-07 0.507210647528966 0.0151118045099394
SLC22A23 0 0 1.39988e-06 1.79352422115685e-06 0.211961669415992 0.00637121890207326
SLC22A24 0 0 1.04146e-10 1.23689353090827e-06 0.407719131660789 0.0121836754693149
SLC22A25 0 0 1.43905e-06 1.10830293077958e-06 0.344455795482136 0.0103127033396486
SLC22A3 0 0 4.4104e-06 1.29988426998194e-06 0.177110878016869 0.0053292441649498
SLC22A31 0 0 1.04146e-10 1.09997208410071e-06 0.450027945834637 0.0134309887738825
SLC22A4 0 0 3.98592e-06 1.23081699192754e-06 0.200501226891782 0.00602881368126187
SLC22A5 0 0 5.33429e-06 1.34900309877497e-06 0.14559764186272 0.0043851729806773
SLC22A6 0 0 5.5191e-06 1.34843338823928e-06 0.141079231196286 0.00424966385274442
SLC22A7 0 0 4.31482e-06 1.45905741741349e-06 0.160606353957295 0.00483502626674852
SLC22A8 0 0 3.7852e-06 1.04174934862309e-06 0.238041464937976 0.00714953000013808
SLC22A9 0 0 8.78806e-07 1.07074453369101e-06 0.391637492919634 0.0117087423157811
SLC23A1 0 0 7.60386e-06 1.41129183421547e-06 0.0944445287375342 0.00284891049301425
SLC23A2 0 0 6.80015e-06 1.66077682972826e-06 0.0904859158282906 0.0027298252716427
SLC23A3 0 0 1.78547e-06 1.7876542665469e-06 0.198589097231726 0.00597166174722337
SLC24A1 0 0 4.63385e-06 1.94373271742884e-06 0.107314142959353 0.00323586502076293
SLC24A2 0 0 5.0749e-06 1.36516217336368e-06 0.150527253819544 0.00453297215319206
SLC24A3 0 0 2.84917e-06 1.63448094995283e-06 0.18330552830404 0.00551461251410445
SLC24A4 0 0 5.97185e-06 2.13426748178582e-06 0.0743009261580196 0.00224264327740973
SLC24A5 0 0 3.15508e-06 9.10148288408705e-07 0.292558177796541 0.00877256488380524
SLC24A6 0 0 3.54563e-06 1.51678798471463e-06 0.176350157844573 0.00530647565521714
SLC25A1 0 0 3.91525e-06 1.02086617908409e-06 0.236200458313409 0.00709462800965392
SLC25A10 0 0 4.43532e-06 1.36666595349637e-06 0.168065553999585 0.00505844826810011
SLC25A11 0 0 4.83968e-06 8.1114553176307e-07 0.233882866981454 0.00702550480813662
SLC25A12 0 0 5.27236e-06 1.90467837039075e-06 0.0987725289242096 0.00297907528983136
SLC25A13 0 0 5.1804e-06 2.24106099802746e-06 0.0789248245342804 0.00238187512394689
SLC25A15 1 0 3.01543e-06 7.43523981617915e-07 7.32092178241994 0.181311547417124
SLC25A16 0 0 1.04146e-10 1.10043056617578e-06 0.449879082447028 0.0134266056292669
SLC25A17 0 0 1.88173e-06 9.2811116436364e-07 0.362317241344518 0.0108416616645131
SLC25A18 0 0 2.99749e-06 8.5812681176658e-07 0.312372793063779 0.00936115822297045
SLC25A19 0 0 3.16831e-06 6.5176542924534e-07 0.351921481522393 0.010533864920598
SLC25A2 0 0 1.35509e-06 5.06303855401155e-07 0.540701102796104 0.0160935588278514
SLC25A20 0 0 3.7039e-06 1.06467477945287e-06 0.237505424761221 0.00713354498477033
SLC25A21 0 0 1.95823e-06 9.82567911825185e-07 0.343589698129999 0.0102870398921559
SLC25A22 0 0 4.26325e-06 9.40212193982585e-07 0.235563057032063 0.00707561818983269
SLC25A23 0 0 4.86866e-06 1.25247282600663e-06 0.169201032044292 0.00509244992410923
SLC25A24 0 0 3.3362e-06 1.47826580171091e-06 0.188123553947194 0.00565873906953295
SLC25A25 0 0 4.86782e-06 1.47369692101953e-06 0.144321443454181 0.0043469029653527
SLC25A26 0 0 8.87518e-07 1.10929599843238e-06 0.38029049126946 0.0113733605760495
SLC25A27 0 0 2.6959e-06 1.46355189530359e-06 0.212967907295348 0.00640127114458355
