Gene dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof BF PP
TSC1 0 0 5.91856e-06 2.79260823146645e-06 0.713278561806981 0.0110964532954003
TSC2 0 0 1.58481e-05 4.21336815945264e-06 0.470847310792093 0.00735268819184659
TSC22D1 0 0 1.07737e-06 1.72671218102389e-06 0.889400865387345 0.0137985755919159
TSC22D1-AS1 0 0 1.04146e-10 9.54661314173585e-08 0.995645456347847 0.0154214835633964
TSC22D2 0 0 2.85225e-06 1.19434656649636e-06 0.855473403906855 0.0132791990157121
TSC22D4 0 0 2.70188e-07 6.18925767061575e-07 0.962813474509913 0.0149205388449064
TSEN15 0 0 1.43662e-07 4.77711967024042e-07 0.973421803543421 0.0150824546351259
TSEN2 0 0 2.7085e-06 1.63053337669275e-06 0.842918221588928 0.0130868600295534
TSEN34 0 0 1.64327e-06 7.289978135013e-07 0.912251179594804 0.0141480702777587
TSEN54 0 0 2.57976e-06 1.35831594469395e-06 0.857367757498247 0.0133082130370737
TSFM 0 0 2.25496e-06 8.7039011579054e-07 0.886860796143584 0.0137597100251126
TSG101 0 0 2.03494e-06 1.14821958689024e-06 0.882571460217572 0.0136940719966732
TSGA10 0 0 1.48014e-06 3.04814295850313e-06 0.825486822940264 0.0128196955403242
TSGA13 0 0 1.04146e-10 7.3812535538484e-07 0.966854460600651 0.0149822230215423
TSHB 0 0 8.04013e-07 2.03620562001101e-07 0.96275230535415 0.0149196050607295
TSHR 0 0 6.71816e-06 1.29301854651215e-06 0.742402060299208 0.0115442962786095
TSHZ1 0 0 5.14357e-06 1.15230014841365e-06 0.790101317561438 0.0122769101183729
TSHZ2 0 0 4.09651e-06 1.63847349069393e-06 0.802044821694945 0.0124601806630806
TSHZ3 0 0 3.31467e-06 1.21287136488872e-06 0.840810408610458 0.0130545620590617
TSKS 0 0 1.04146e-10 1.50524288879528e-06 0.933596333485054 0.0144743198946406
TSKU 0 0 1.26514e-06 3.92157850328407e-07 0.938947042337048 0.0145560688607596
TSLP 0 0 1.04146e-10 4.85081643600298e-07 0.978088067731699 0.0151536593508676
TSN 0 0 2.64604e-06 9.13115916546305e-07 0.872902108834344 0.0135460736459089
TSNARE1 0 0 1.04146e-10 1.53748120908724e-06 0.932224470866614 0.0144533581785771
TSNAX 0 0 1.77923e-06 7.4936664278789e-07 0.907002270844256 0.0140678103353467
TSNAX-DISC1 0 0 1.04146e-10 7.69299496205395e-07 0.965479649090499 0.0149612378930601
TSNAXIP1 0 0 3.69815e-06 1.88573493722299e-06 0.804357345978462 0.0124956580002862
TSPAN1 0 0 1.57746e-06 6.4878171485054e-07 0.917745716212235 0.0142320720659187
TSPAN11 0 0 1.04146e-10 7.379594057686e-07 0.966861784487167 0.0149823348109816
TSPAN12 0 0 7.56299e-07 7.52305170408465e-07 0.940531644401498 0.0145802760559107
TSPAN13 0 0 1.43619e-06 8.14211977713215e-07 0.91543532723864 0.0141967520316645
TSPAN14 0 0 2.58297e-06 7.9143007512846e-07 0.879735259356291 0.0136506659265591
TSPAN15 0 0 1.10108e-06 7.8457900038744e-07 0.927681178757261 0.0143839314499102
TSPAN16 0 0 1.04146e-10 4.83584281661028e-07 0.978154936109181 0.0151546796520045
TSPAN17 0 0 1.50751e-06 1.37947067072964e-06 0.889862019732188 0.0138056313800632
TSPAN18 0 0 2.47134e-06 7.2791068074651e-07 0.885800619768715 0.0137434873739169
TSPAN19 0 0 1.04146e-10 7.2301484584487e-07 0.967521567611808 0.014992405423483
TSPAN2 0 0 1.84672e-06 8.8887548033211e-07 0.899082439648523 0.013946685150577
TSPAN3 0 0 1.61778e-06 5.60182773181285e-07 0.920143229619049 0.0142687213377408
TSPAN31 0 0 1.66767e-06 5.3014957891724e-07 0.919770426887589 0.0142630227169865
TSPAN32 0 0 1.2992e-07 1.0409693362387e-06 0.949179097122684 0.0147123580346751
TSPAN33 0 0 1.04146e-10 8.64341847868105e-07 0.961300473188932 0.0148974414445433
TSPAN4 0 0 1.46358e-06 8.61020775136005e-07 0.912591054400333 0.0141532667803546
TSPAN5 0 0 2.29784e-06 8.1150176767999e-07 0.887891804439675 0.0137754858391276
TSPAN8 0 0 1.09634e-06 7.44916575650215e-07 0.9295191014958 0.0144120182012325
TSPAN9 0 0 1.28918e-06 8.29995159740575e-07 0.919578166395283 0.0142600838189054
TSPEAR 0 0 4.15977e-06 1.65449752504561e-06 0.799659683943342 0.0124235866637764
TSPO 0 0 1.06742e-06 6.0590252574622e-07 0.936400605739014 0.0145171656958161
TSPO2 0 0 4.44421e-07 3.96693854612869e-07 0.966609834563655 0.0149784891141127
TSPYL1 0 0 8.11468e-09 9.01317460634995e-07 0.959405495377705 0.0148685112828394
TSPYL4 0 0 1.04146e-10 9.11454272160615e-07 0.959235700892689 0.0148659189891119
TSPYL5 0 0 2.33841e-08 8.8189232465276e-07 0.959733749364695 0.0148735227776677
TSPYL6 0 0 1.04146e-10 5.48709566401445e-07 0.975250909248988 0.0151103670446595
TSR1 0 0 6.46877e-06 2.18180055429669e-06 0.719242336053675 0.0111881935322381
TSR3 0 0 4.26341e-06 6.37904361712205e-07 0.834548619617596 0.0129586003386496
TSSC1 0 0 3.3339e-06 9.6006222333426e-07 0.84998496214515 0.0131951281125993
TSSC4 0 0 1.04146e-10 4.5369558335492e-07 0.979490664938671 0.0151750602276937
TSSK1B 0 0 1.04146e-10 6.98623537198745e-07 0.968599398760401 0.0150088564771369
TSSK2 0 0 2.63617e-06 4.36632679262411e-07 0.892409679773271 0.0138446094589887
TSSK3 0 0 2.14832e-06 3.23561500448194e-07 0.912736117443733 0.0141554846994236
TSSK4 0 0 1.08883e-06 7.54376518910855e-07 0.92936641925999 0.014409685004169
TSSK6 0 0 1.04146e-10 5.55974819528715e-07 0.974927487030177 0.0151054316913912
TST 0 0 3.02729e-06 5.76015957152195e-07 0.874498350892103 0.0135705086652441
TSTA3 0 0 3.92916e-06 1.03319380058255e-06 0.829418045546858 0.012879960541743
TSTD1 0 0 1.04146e-10 3.02679609013462e-07 0.986268076056253 0.0152784570976626
TSTD2 0 0 2.99041e-06 1.3875365794957e-06 0.843810005007676 0.0131005241702955
TSTD3 0 0 1.04146e-10 2.54028800004036e-07 0.9884616324135 0.0153119175649453
TTBK1 0 0 6.96367e-06 2.79723472479467e-06 0.687188536615184 0.0106949124219485
TTBK2 0 0 4.30956e-06 2.61137853730789e-06 0.761463224997619 0.0118371874195003
TTC1 0 0 2.02548e-06 8.2796297409289e-07 0.895866703575318 0.0138974954769928
TTC12 0 0 7.62501e-07 1.98574051731625e-06 0.888873274940789 0.0137905031893349
TTC13 0 0 2.96753e-06 2.84038629497642e-06 0.790373648713428 0.0122810897401377
TTC14 0 0 4.07634e-06 1.57051474227137e-06 0.805111464764905 0.0125072266796355
TTC16 0 0 2.76344e-06 2.26973374424994e-06 0.817107244430875 0.0126912134060339
TTC17 0 0 4.13498e-06 3.2129775499709e-06 0.745485973436214 0.011591695020966
TTC18 0 0 5.49963e-06 2.97654510924332e-06 0.717917233776726 0.0111678110664146
TTC19 0 0 6.01233e-07 1.27369780714827e-06 0.923506354946729 0.0143201267163254
TTC21A 0 0 6.52438e-06 3.16935487378139e-06 0.686239710521308 0.0106803032835983
TTC21B 0 0 8.74688e-06 3.66913484689526e-06 0.620023692146698 0.00965970401499434
TTC22 0 0 1.33073e-06 1.40510337251777e-06 0.894435432110293 0.0138756003805067
TTC23 0 0 1.04897e-06 1.30486392838511e-06 0.9075984735938 0.014076927402102
TTC23L 0 0 5.15288e-07 1.13584100927099e-06 0.93218451974375 0.0144527477220974
TTC24 0 0 5.80648e-07 1.61489671015106e-06 0.909910998138783 0.014112288677321
TTC26 0 0 6.23175e-06 1.87327262589181e-06 0.735587126739559 0.0114395368408247
TTC27 0 0 4.80268e-06 2.4966869288585e-06 0.752165533768139 0.0116943421077759
TTC28 0 0 1.23597e-05 5.4673857190326e-06 0.502872778676757 0.0078488683237792
TTC28-AS1 0 0 1.04146e-10 2.4746894798497e-07 0.988757781832113 0.015316434848364
TTC29 0 0 1.98426e-06 1.41217843675092e-06 0.873580990926349 0.0135564660128529
TTC3 0 0 2.34867e-06 5.41172692724255e-06 0.718743113817334 0.0111805146914245
TTC30A 0 0 4.65128e-06 1.04883687016924e-06 0.80783651424454 0.0125490284758527
TTC30B 0 0 4.90653e-06 9.54135169240745e-07 0.804015500858215 0.0124904137814888
TTC31 0 0 8.11068e-07 1.7705932536726e-06 0.896084474156135 0.0139008267708953
TTC32 0 0 6.26554e-07 2.90055507705242e-07 0.965043175320634 0.0149545753686621
TTC33 0 0 8.7101e-07 7.04828521005245e-07 0.93872730128172 0.0145527118896182
TTC34 0 0 1.04146e-10 1.10180435037208e-06 0.950939261545974 0.0147392386091165
TTC36 0 0 2.15356e-06 5.74674401109105e-07 0.902162863362707 0.0139938004098164
TTC37 0 0 4.83412e-06 4.55492332284823e-06 0.68411336389593 0.0106475622164801
TTC38 0 0 5.02595e-06 1.50087319949785e-06 0.780889508852468 0.0121355103899094
TTC39A 0 0 6.0867e-06 1.80545048891963e-06 0.741670846740759 0.011533057097197
TTC39B 0 0 5.0575e-06 2.03761397954109e-06 0.761154405648409 0.0118324435286884
TTC39C 0 0 3.70881e-06 1.94786389083725e-06 0.801778049492496 0.0124560878426521
TTC4 0 0 1.04146e-10 1.08797233830119e-06 0.951539659467956 0.0147484073267286
TTC40 0 0 1.39959e-07 7.613897155892e-06 0.703572807177834 0.0109471140884704
TTC5 0 0 2.31655e-06 1.47585916247862e-06 0.860806600970711 0.0133608781885184
TTC7A 0 0 6.54043e-06 2.23211257925159e-06 0.715773934248586 0.0111348414706051
TTC7B 0 0 3.85118e-06 2.46076884857142e-06 0.779295997000681 0.012111046141072
TTC8 0 0 5.85696e-06 1.41082048313491e-06 0.761319605724786 0.0118349812352024
TTC9 0 0 1.84714e-06 7.66193687952425e-07 0.904117439858303 0.0140236934358447
TTC9B 0 0 1.81133e-07 5.12584899439265e-07 0.97057568538516 0.0150390193266368
TTC9C 0 0 8.94087e-07 7.57122322609645e-07 0.935719518345502 0.0145067598679061
TTF1 0 1 7.71802e-07 2.11551894946467e-06 57.4439299943789 0.474701950632944
TTF2 0 0 7.03896e-07 3.20088879209188e-06 0.842748285764735 0.0130842561851152
TTI1 0 0 5.59577e-06 1.88165154679126e-06 0.75208180166287 0.0116930554998472
TTI2 0 0 1.91987e-06 1.19916339758691e-06 0.8841362771601 0.0137180187899905
TTK 0 0 2.42277e-06 2.50732337549116e-06 0.818162371876559 0.012707393270926
TTL 0 0 1.8827e-06 8.85489911772605e-07 0.898070352525661 0.013931204236639
TTLL1 0 0 5.25849e-06 1.44905869563964e-06 0.776303353025966 0.0120650985661163
TTLL10 0 0 1.24833e-06 1.63906227289986e-06 0.887541925733737 0.0137701322807866
TTLL11 0 0 2.03347e-06 1.27013340086151e-06 0.877721680308543 0.0136198471887344
TTLL12 0 0 6.89513e-06 1.80378525596061e-06 0.720770861574764 0.0112117039712457
TTLL13 0 0 1.04146e-10 1.68320264130291e-06 0.926049068042328 0.0143589885329515
TTLL2 0 0 2.01851e-06 8.6415984531617e-07 0.894609794169407 0.0138782677630689
TTLL3 0 0 1.04146e-10 2.26038587923766e-06 0.901996077564422 0.0139912495266569
TTLL4 0 0 5.44321e-06 3.20235226258141e-06 0.711994895415672 0.0110767045370104
TTLL5 0 0 6.53518e-06 4.46201136709894e-06 0.64677700057166 0.0100723109304958
TTLL6 0 0 6.19507e-08 2.20135460043337e-06 0.902434255081487 0.0139979511460715
TTLL7 0 0 4.62241e-06 3.14185749553262e-06 0.735067802678369 0.0114315528595368
TTLL9 0 0 4.76697e-06 1.47957447388921e-06 0.788868447690563 0.0122579881176067
TTN 0 1 1.04146e-10 7.48710410318505e-05 2.23175622839916 0.0339181202682923
TTN-AS1 0 0 1.04146e-10 9.9677194680146e-07 0.955508028115141 0.0148090042638388
TTPA 0 0 1.61114e-06 6.0626921592103e-07 0.918426443234994 0.0142424781866178
TTPAL 0 0 2.78457e-06 1.0036101913852e-06 0.865031397877392 0.0134255723527341
TTR 0 0 8.46366e-07 3.21592023576185e-07 0.956135687901984 0.0148185879378335
TTYH1 0 0 2.76279e-06 1.57025532664203e-06 0.843608167470949 0.0130974315954521
TTYH2 0 0 5.28982e-06 1.44975551305971e-06 0.77541600603248 0.0120514738578437
TTYH3 0 0 4.37531e-06 1.45542970806338e-06 0.800798859776438 0.0124410648184668
TUB 0 0 5.937e-06 1.70855955343106e-06 0.748921058913204 0.0116444858166246
TUBA1A 0 0 4.02746e-06 9.15256858196825e-07 0.830986694232596 0.0129040056165219
TUBA1B 0 0 1.04146e-10 7.45626425419535e-07 0.966523473481966 0.0149771709145359
TUBA1C 0 0 5.49962e-06 7.5881988618557e-07 0.794317082824674 0.0123416079118988
TUBA3C 0 0 1.04146e-10 7.17388907753635e-07 0.96777006447158 0.0149961983067317
TUBA3D 0 0 1.04146e-10 7.08242865016485e-07 0.968174182732749 0.015002366424447
TUBA3E 0 0 1.04146e-10 7.1817923987702e-07 0.967735151689342 0.0149956654240676
TUBA3FP 0 0 1.04146e-10 9.1268199044913e-08 0.99583636910138 0.0154243949873556
TUBA4A 0 0 1.57463e-06 7.42778245734885e-07 0.913908446300403 0.0141734084747871
TUBA4B 0 0 1.04146e-10 1.38425854445181e-07 0.993693886065067 0.0153917210832548
TUBA8 0 0 7.20902e-06 6.37049799286785e-07 0.751771745373463 0.0116882912183166
TUBAL3 0 0 2.91988e-06 7.32985368860005e-07 0.871577428411359 0.0135257947296696
TUBB 0 0 1.04146e-10 8.254220177766e-07 0.963009610582693 0.0149235329688028
TUBB1 0 0 6.11439e-06 8.4216937462664e-07 0.774231119009146 0.0120332800057304
TUBB2A 0 0 1.04146e-10 6.3504778569494e-07 0.971414514906807 0.0150518213082229
TUBB2B 0 0 1.04146e-10 6.4453476376785e-07 0.970993905263234 0.0150454021230617
TUBB3 0 0 8.34992e-06 7.5477190140205e-07 0.718135773261225 0.0111711726561776
TUBB4A 0 0 1.04146e-10 6.3662198224718e-07 0.971344709307912 0.0150507559673878
TUBB4B 0 0 1.04146e-10 6.1367813883672e-07 0.97236262890961 0.0150662907583609
TUBB6 0 0 7.45435e-06 6.3785418083636e-07 0.74523916232877 0.0115879017818265
TUBB8 0 0 1.04146e-10 5.98534115986195e-07 0.973035099841604 0.0150765532798133
TUBBP5 0 0 1.04146e-10 1.87815308359925e-07 0.991455045454033 0.0153575753622741
TUBD1 0 0 3.50043e-06 1.20573287196483e-06 0.835548359947285 0.0129739225797432
TUBE1 0 0 3.6997e-06 1.11646146092107e-06 0.833037648053559 0.012935441951921
TUBG1 0 0 4.26928e-06 1.04140578006626e-06 0.819148954908658 0.0127225215609161
TUBG2 0 0 5.72746e-06 1.19487575180387e-06 0.772397365945389 0.0120051215427585
TUBGCP2 0 0 7.15321e-06 2.12980075708881e-06 0.703671273547657 0.0109486293841137
TUBGCP3 0 0 6.01074e-06 3.2190605464867e-06 0.697272391435837 0.0108501475489794
TUBGCP4 0 0 2.96989e-06 2.15127642011349e-06 0.815521339478065 0.0126668933292826
TUBGCP5 0 0 1.04146e-10 3.12821741416601e-06 0.867023734268165 0.0134560779850227
TUBGCP6 0 0 5.10832e-06 3.8272367082213e-06 0.700296111381342 0.0108966864791895
TUFM 0 0 6.66809e-06 1.09140873097835e-06 0.750593812406762 0.0116701908465325
TUFT1 0 0 1.74731e-06 1.27240104251943e-06 0.886616711208032 0.0137559751233278
TUG1 0 0 1.04146e-10 9.32186041796355e-08 0.99574766431351 0.0154230422394062
TULP1 0 0 5.03995e-06 1.7800574318139e-06 0.770626126736773 0.0119779214964103
TULP2 0 0 2.9932e-06 1.91888042935001e-06 0.82352529300997 0.0127896228545048
TULP3 0 0 4.43741e-06 1.44089118024656e-06 0.799564620586981 0.0124221280971005
TULP4 0 0 9.35871e-06 2.68244634746279e-06 0.634639511748888 0.00988516130250518
TUSC1 0 0 1.04146e-10 6.6005172240435e-07 0.970306353780986 0.0150349087924301
TUSC2 0 0 8.17445e-07 3.54114515701413e-07 0.955701175017006 0.0148119534242677
TUSC3 0 0 3.23643e-06 1.04312017440134e-06 0.849708780623388 0.0131908972381869
TUSC5 0 0 1.04146e-10 3.1153119205185e-07 0.985869511911583 0.0152723771635888
TUT1 0 0 3.06732e-06 2.59610474624704e-06 0.796389059771687 0.0123734026709781
TVP23A 0 0 1.23443e-06 8.71730272067125e-07 0.919619762049863 0.0142607196524746
TVP23B 0 0 1.56705e-06 6.1600834715128e-07 0.919460557969062 0.014258286045297
TVP23C 0 0 1.50972e-06 7.9377835026928e-07 0.913893358053306 0.0141731777942093
TVP23C-CDRT4 0 0 1.50972e-06 5.47333197928945e-07 0.92423262635838 0.0143312270726455
TWF1 0 0 2.83395e-06 1.14492173513598e-06 0.857963076178255 0.013317330617594
TWF2 0 0 1.04146e-10 1.07043136276202e-06 0.952301606059324 0.0147600428193943
TWIST1 0 0 1.94418e-06 2.84746663469021e-07 0.921023148269727 0.0142821714142952
TWIST2 0 0 1.04146e-10 2.56099875127102e-07 0.988368150965884 0.0153104916470962
TWISTNB 0 0 1.33991e-06 5.60184847181835e-07 0.929293360961801 0.0144085685677839
TWSG1 0 0 1.105e-06 5.08254158067655e-07 0.939326029839273 0.0145618585767382
TXK 0 0 3.06397e-06 1.69573251274984e-06 0.829857204343609 0.0128866923175799
TXLNA 0 0 5.13569e-06 1.29251807511388e-06 0.785282299633809 0.0122029440457309
TXLNB 0 0 3.43694e-06 2.0349373124543e-06 0.80635584391965 0.0125263156835984
TXN 0 0 3.56504e-07 2.96541712505095e-07 0.974088262888388 0.015092625081386
TXN2 0 0 9.69347e-07 4.55499257951384e-07 0.946152612111016 0.0146661352552747
TXNDC11 0 0 3.34991e-06 1.95984814136293e-06 0.811628492459678 0.0126071908892783
TXNDC12 0 0 9.63443e-07 5.74861916819285e-07 0.941208521380924 0.0145906160138567
TXNDC15 0 0 8.26759e-07 9.93631451497965e-07 0.927896643611707 0.0143872242216349
TXNDC16 0 0 2.06368e-06 1.779321764411e-06 0.856648971181843 0.0132972042681287
TXNDC17 0 0 7.72868e-07 4.03758624991988e-07 0.955053067754062 0.0148020574034011
TXNDC2 0 0 7.14993e-07 5.83678096928925e-07 0.949195566659839 0.0147126095581004
TXNDC5 0 0 3.65733e-06 1.49152400946982e-06 0.820138532467298 0.012737695303327
TXNDC8 0 0 2.54273e-07 2.94235573687118e-07 0.977747645786754 0.0151484650407573
TXNDC9 0 0 1.20389e-06 5.18523013621895e-07 0.935584257224565 0.0145046932876488
TXNIP 0 0 1.04146e-10 1.12022352722716e-06 0.950140350887335 0.0147270381253535
TXNL1 0 0 1.88598e-06 1.02130545996698e-06 0.892416905864834 0.0138447200106317
TXNL4A 0 0 8.49414e-07 2.61903960224372e-07 0.958641176913507 0.0148568421393097
TXNL4B 0 0 7.91996e-07 3.89950129635356e-07 0.955004268204741 0.0148013122696832
TXNRD3NB 0 0 1.04146e-10 3.88411702065399e-07 0.982414679167315 0.01521967194775
TYK2 0 0 6.15245e-06 3.16328055368169e-06 0.69554172584891 0.0108235084139549
TYMP 0 0 3.91093e-06 1.16455794099453e-06 0.824995362084648 0.012812161008092
TYMS 0 0 3.64345e-06 9.06327556045995e-07 0.842747551691021 0.0130842449372289
TYR 0 0 3.30571e-06 1.15639837128701e-06 0.843248323932804 0.013091917988835
TYRO3 0 0 2.54075e-06 2.15587996350001e-06 0.827891700656573 0.0128565627973507
TYROBP 0 0 3.97757e-07 4.27562297638574e-07 0.966855284491472 0.0149822355971471
TYRP1 0 0 4.16702e-06 1.08919805129449e-06 0.820339035098866 0.0127407696647295
TYSND1 0 0 2.88148e-06 1.01258932058082e-06 0.861701709991309 0.0133745856693705
TYW1 0 0 1.04146e-10 2.09230329153498e-06 0.908934111733813 0.0140973512214112
TYW3 0 0 1.8203e-06 6.7491776634709e-07 0.908760154326259 0.0140946912115333
TYW5 0 0 1.20309e-06 1.13993638581491e-06 0.909447243553425 0.0141051975165621
U2AF1 0 0 2.74843e-06 9.2031527093411e-07 0.869442862535461 0.013493115899593
U2AF1L4 0 0 1.04146e-10 7.805129725223e-07 0.964985610883792 0.0149536966734745
U2AF2 0 0 3.64094e-06 1.17479038243702e-06 0.832560360526434 0.0129281264268287
U2SURP 0 0 6.21366e-06 3.49815686903538e-06 0.68352964288634 0.0106385738160689
UACA 0 0 4.08565e-06 3.64046503166459e-06 0.732396923024938 0.0113904892678897
UAP1 0 0 3.69117e-06 1.55112340234449e-06 0.816928839701921 0.0126884776040922
UAP1L1 0 0 5.24561e-06 1.06712236049436e-06 0.790310763375476 0.0122801246060725
UBA2 0 0 3.80607e-06 1.54247528355165e-06 0.813920801328037 0.0126423476355802
UBA3 0 0 4.22719e-06 2.00527272071252e-06 0.785087615382239 0.0121999556460962
UBA5 0 0 3.2646e-06 1.24162193953531e-06 0.841204317673223 0.0130605980793172
UBA52 0 0 4.2672e-07 4.10639014074993e-07 0.966604236916149 0.0149784036727635
UBA6 0 0 7.11655e-06 3.15953941834229e-06 0.672287998702619 0.0104654380230707
UBA7 0 0 5.5029e-06 2.39810932068638e-06 0.737005656343118 0.0114613443659361
UBAC1 0 0 1.13165e-06 1.04813136394714e-06 0.915592087202237 0.0141991485771245
UBAC2 0 0 1.84716e-06 1.18224330128895e-06 0.887112288263973 0.0137635582394443
UBAC2-AS1 0 0 1.04146e-10 7.17741107770815e-08 0.996723406684919 0.0154379221054104
UBALD1 0 0 6.68757e-07 2.97484731010262e-07 0.963265988365272 0.0149274466877403
UBALD2 0 0 9.31983e-07 3.00367838756114e-07 0.954147705810788 0.0147882329997683
UBAP1 0 0 1.65611e-06 9.7611646366671e-07 0.901607583777145 0.0139853077090353
UBAP1L 0 0 1.04146e-10 7.12331276254625e-07 0.96799351485858 0.0149996088730969
UBAP2 0 0 7.46997e-06 2.97553698439914e-06 0.669511242973632 0.0104226630771869
UBAP2L 0 0 7.75567e-06 3.11875624301252e-06 0.658461227900675 0.0102524048330626
UBASH3A 0 0 4.27529e-06 1.8000892477567e-06 0.791114519851648 0.0122924601337247
UBASH3B 0 0 4.94964e-06 1.91084664386265e-06 0.768503536180835 0.0119453239480063
UBB 0 0 1.04146e-10 2.58490503102368e-07 0.988260257172068 0.0153088458856081
UBC 0 0 1.04146e-10 7.1993187556736e-07 0.967657733898111 0.014994483774597
UBD 0 0 1.04146e-10 2.88034173865546e-07 0.986927883364505 0.0152885220250229
UBE2B 0 0 1.14766e-06 6.1891399014801e-07 0.933173383704897 0.0144678574233627
UBE2C 0 0 1.49725e-06 5.5801816696262e-07 0.924192194140469 0.0143306091118592
UBE2D1 0 0 8.41398e-07 4.52392039667644e-07 0.950610567217728 0.0147342190233294
UBE2D2 0 0 6.67723e-07 5.94267540639905e-07 0.950336320961748 0.0147300308906013
UBE2D3 0 0 7.91697e-07 7.2318125037564e-07 0.940595636591926 0.0145812536085009
UBE2D4 0 0 9.98412e-07 4.49158596391419e-07 0.945447052267801 0.0146553587856965
UBE2E1 0 0 1.1736e-06 4.66361746514824e-07 0.938827373115544 0.0145542406839572
UBE2E2 0 0 1.07417e-06 5.64909324853785e-07 0.937929091845271 0.0145405174987004
UBE2E3 0 0 1.10984e-06 5.6043228279751e-07 0.936929517444029 0.0145252463929355
UBE2F 0 0 1.12765e-06 5.798345625121e-07 0.935506274021569 0.0145035018212512
UBE2F-SCLY 0 0 1.04146e-10 8.2362412981322e-07 0.963088638414978 0.0149247393665286
UBE2G1 0 0 1.1983e-06 6.7268800041886e-07 0.929207816811971 0.0144072613263256
UBE2G2 0 0 2.10063e-06 6.9091344701585e-07 0.899080442599841 0.0139466546041412
UBE2H 0 0 1.4482e-06 7.3460872071305e-07 0.918374692148193 0.0142416870871245
UBE2I 0 0 1.43309e-06 8.1878339510638e-07 0.915345386653479 0.0141953770152334
UBE2J1 0 0 2.42057e-06 1.05798146909263e-06 0.874134256157106 0.0135649352675652
UBE2J2 0 0 2.34566e-06 8.452574063036e-07 0.885017640512967 0.013731506006565
UBE2K 0 0 1.28787e-06 6.54725997988515e-07 0.927007829380122 0.0143736410647263
UBE2L3 0 0 8.97438e-07 7.1829216847135e-07 0.937267585334039 0.0145304113145685
UBE2L6 0 0 8.9358e-07 7.33684542697235e-07 0.936738039469548 0.0145223210135046
UBE2M 0 0 1.86939e-06 4.19516418754038e-07 0.917813003913036 0.0142331006876331
UBE2N 0 0 1.04146e-10 2.98675188783619e-07 0.986448438826914 0.0152812084337652
UBE2O 0 0 5.27546e-06 2.81834856122853e-06 0.728885343131578 0.0113364950910103
UBE2Q1 0 0 1.8838e-06 1.36518383251604e-06 0.878592093211652 0.0136331694881137
UBE2Q2 0 0 1.27858e-06 1.28821509436161e-06 0.900889579662386 0.0139743260077428
UBE2Q2P1 0 0 1.04146e-10 2.20045328676505e-07 0.989996821574828 0.015335333958851
UBE2Q2P2 0 0 1.04146e-10 3.5754705841112e-07 0.98380017951689 0.0152408091318981
UBE2Q2P3 0 0 1.04146e-10 4.55074418936389e-07 0.979429003743067 0.0151741194185783
UBE2QL1 0 0 1.04146e-10 2.20679730134045e-07 0.989968140497043 0.0153348964937104
UBE2R2 0 0 1.54469e-06 4.97802212653865e-07 0.925172183734601 0.0143455869277891
UBE2S 0 0 2.45302e-06 3.73057925114691e-07 0.900854747891324 0.0139737932579099
UBE2T 0 0 1.2623e-06 8.6323983734973e-07 0.91906340072925 0.0142522150134274
UBE2U 0 0 4.19256e-07 6.85777435033425e-07 0.954792554741883 0.0147980795456342
UBE2V1 0 0 1.04146e-10 8.200791480116e-07 0.963244480750055 0.014927118365786
UBE2V2 0 0 7.484e-07 3.08497119712371e-07 0.960053094509029 0.0148783982111457
UBE2W 0 0 4.02246e-08 1.12837072471587e-06 0.948429400424254 0.0147009085009619
UBE2Z 0 0 1.8045e-06 6.9576447584175e-07 0.908406598893272 0.0140892848959767
UBE3A 0 0 5.94669e-06 2.06877472208692e-06 0.736466992991841 0.0114530634292566
UBE3B 0 0 1.06709e-05 3.49317123133027e-06 0.583914732935561 0.00910226245818453
UBE3C 0 0 7.43427e-06 3.03125004778208e-06 0.668659233849186 0.0104095374346849
UBE3D 0 0 1.8683e-06 9.5088077251397e-07 0.895853302962765 0.0138972904835598
UBE4A 0 0 4.88453e-06 2.98394948325715e-06 0.733515422016421 0.0114076861096309
UBE4B 0 0 1.02969e-05 3.32181578831147e-06 0.596315479097466 0.00929377297631288
UBFD1 0 0 1.09818e-06 7.36097672857335e-07 0.929832402233122 0.0144168058379544
UBIAD1 0 0 2.23412e-06 4.9936529940482e-07 0.902678320391435 0.0140016839152048
UBL3 0 0 1.13671e-06 5.4071379287864e-07 0.936876159714725 0.0145244312011623
UBL4B 0 0 3.7639e-07 2.19331605864594e-07 0.976836117713295 0.0151345562684284
UBL5 0 0 1.04146e-10 2.85881502457362e-07 0.987024903618683 0.0152900019879607
UBL7 0 0 1.37652e-06 1.00286122216171e-06 0.909518189373105 0.0141062823387792
UBLCP1 0 0 2.50502e-06 9.0139409236032e-07 0.877761852964872 0.0136204620682329
UBN1 0 0 4.16665e-06 2.51535822575795e-06 0.768695007413308 0.0119482645434494
UBN2 0 0 4.82045e-06 2.3123145840312e-06 0.758034448740456 0.0117845141360219
UBOX5 0 0 1.04146e-10 1.02476678909656e-06 0.954288107324814 0.0147903768829159
UBOX5-AS1 0 0 1.04146e-10 2.72890754903261e-07 0.987610599162293 0.0152989361897669
UBP1 0 0 4.28873e-06 1.62738812915056e-06 0.796989545908564 0.0123826168272173
UBQLN1 0 0 4.24095e-06 1.34983928461529e-06 0.80851505919102 0.0125594366897684
UBQLN3 0 0 1.92531e-06 7.9061828448572e-07 0.900600465504573 0.0139699040067331
