geneName dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof dn_damaging_ID dn_lof_ID dn_damaging_DD dn_lof_DD dn_damaging_ASD dn_lof_ASD dn_silentCFPK_SCZ dn_damaging_SCZ dn_lof_SCZ mut_silentCFPK dn_lof_CHD dn_damaging_CHD
UGT1A8 0 0 4.38889e-06 1.17330838051029e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT1A9 0 0 4.38889e-06 1.08858298752667e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2A1 0 0 1.04146e-10 1.64892231247219e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2A2 0 0 1.04146e-10 1.13143201410809e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2A3 0 0 2.33212e-06 1.37194478182016e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B10 0 0 1.04146e-10 1.30685815148252e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B11 0 0 1.04146e-10 1.17071782510554e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B15 0 0 1.04146e-10 1.34685735882214e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B17 0 0 1.04146e-10 1.17673749550587e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B28 0 0 1.04146e-10 1.23624277570494e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B4 0 0 1.04146e-10 1.01117417374649e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT2B7 0 0 1.04146e-10 1.15915465171101e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT3A1 0 0 1.07135e-06 1.07495445546813e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT3A2 0 0 9.15284e-07 1.13231721961252e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UGT8 0 0 2.61386e-06 8.532866676878e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UHMK1 0 0 1.40024e-06 8.87961843222115e-07 1 0 0 0 0 0 0 0 0 2.86582e-06 0 0
UHRF1BP1 0 0 7.00046e-06 3.23441441405159e-06 0 0 0 0 0 0 0 0 0 2.28727e-07 0 0
UHRF1BP1L 1 0 7.05276e-06 2.89422652460487e-06 0 0 0 1 0 0 0 0 0 5.12835e-07 0 0
UHRF2 0 0 7.55802e-06 2.34320746870642e-06 0 0 0 0 0 0 0 0 0 1.25378e-06 0 0
UIMC1 0 0 2.11465e-06 2.05866631481153e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ULBP1 0 0 1.04146e-10 5.03566858540505e-07 0 0 0 0 0 0 0 0 0 8.56686e-07 0 0
ULBP2 0 0 1.04146e-10 5.37942708116375e-07 0 0 0 0 0 0 0 0 0 1.13942e-06 0 0
ULBP3 0 0 1.04146e-10 4.54941124531252e-07 0 0 0 0 0 0 0 0 0 1.36437e-06 0 0
ULK1 0 0 7.92555e-06 2.55570948819778e-06 0 0 0 0 0 0 0 0 0 2.34624e-05 0 0
ULK2 0 0 5.14407e-06 3.03432774041119e-06 0 0 0 0 0 0 0 0 0 7.1877e-07 0 0
ULK3 0 0 1.73366e-06 1.62401298144104e-06 0 0 0 0 0 0 0 0 0 5.12447e-06 0 0
ULK4 0 0 1.43172e-06 3.31305993865442e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ULK4P1 0 0 1.04146e-10 3.62757121368323e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ULK4P2 0 0 1.04146e-10 3.62757121368323e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
ULK4P3 0 0 1.04146e-10 3.60131987900545e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UMOD 0 0 5.08135e-06 1.52130205298838e-06 0 0 0 0 0 0 0 0 0 1.46014e-06 0 0
UMODL1 0 0 2.99642e-06 3.23993841242244e-06 0 0 0 0 0 1 0 0 0 5.00185e-06 0 0
UMPS 0 0 4.82439e-06 9.587596796553e-07 0 0 0 0 0 0 0 0 0 1.3893e-06 0 0
UNC119 0 0 3.3156e-06 5.19379535338815e-07 0 0 1 0 0 0 0 0 0 4.16743e-06 0 0
UNC119B 0 0 3.43675e-06 5.75422850973025e-07 0 0 0 0 0 0 0 0 0 3.50494e-06 0 0
UNC13A 0 0 1.1178e-06 4.97888912557365e-06 0 0 0 0 0 0 0 0 0 4.81649e-06 0 0
UNC13B 0 0 1.35572e-05 5.09781839291375e-06 0 0 0 0 0 0 0 0 0 4.85488e-07 0 0
UNC13C 0 0 8.25909e-06 5.6146883272334e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UNC13D 0 0 6.0042e-06 3.34397669532359e-06 0 0 0 0 0 0 0 0 0 1.26851e-05 0 0
UNC45A 0 0 8.25508e-06 2.51108731263526e-06 0 0 0 0 0 0 0 0 0 5.10089e-06 0 0
UNC45B 0 0 9.47372e-06 2.43062264130396e-06 0 0 0 0 0 0 0 0 0 7.68413e-07 0 0
UNC50 0 0 2.01481e-06 8.9729926861481e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UNC5A 0 0 8.68103e-06 1.81231218292508e-06 0 0 0 0 0 0 0 0 0 1.40363e-05 0 0
UNC5B 0 0 1.03059e-05 2.2199731931043e-06 0 0 1 0 0 0 0 0 0 5.54229e-06 0 1
UNC5B-AS1 0 0 1.04146e-10 4.51404430024906e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UNC5C 0 0 8.66229e-06 2.10617619472328e-06 0 0 0 0 0 0 0 0 0 1.11218e-06 0 0
UNC5CL 0 0 6.55393e-07 1.13876793214417e-06 0 0 0 0 0 0 0 0 0 1.92811e-06 0 0
UNC5D 0 0 7.47839e-06 2.09433411134055e-06 0 0 0 0 0 0 0 0 0 1.35675e-06 0 0
UNC79 0 0 5.17868e-06 6.41830844727965e-06 0 0 0 0 0 1 0 0 0 3.81673e-07 0 0
UNC80 0 0 6.16297e-06 9.632054484771e-06 0 0 0 0 0 1 0 0 0 1.49728e-06 0 0
UNC93A 0 0 3.27224e-06 1.02415265121923e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UNCX 0 0 1.04146e-10 6.1509928867784e-07 0 0 0 0 0 0 0 0 0 2.40007e-05 0 0
UNG 0 0 2.6325e-06 8.44594514026805e-07 0 0 0 0 0 0 0 0 0 4.34975e-06 0 0
UNK 0 0 1.04146e-10 2.44734781923735e-06 0 0 0 0 0 0 0 0 0 6.82741e-06 0 0
UNKL 0 0 7.22093e-06 1.82300555345025e-06 0 1 0 0 0 0 0 0 0 1.44513e-05 0 0
UNQ6975 0 0 1.04146e-10 3.51102075755989e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UOX 0 0 1.04146e-10 3.37883836053518e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UPB1 0 0 5.3623e-06 1.29689417592387e-06 0 0 0 0 0 0 0 0 0 1.08864e-06 0 0
UPF1 0 0 1.25945e-05 2.46106743292334e-06 0 0 1 0 1 0 0 0 0 1.86005e-05 0 0
UPF2 0 0 8.05125e-06 3.36003833810387e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
UPF3A 0 0 3.13717e-06 1.48571927558012e-06 0 0 0 0 0 0 0 0 0 5.60814e-06 0 0
UPK1A 0 0 1.31298e-06 7.11176313050845e-07 0 0 0 0 0 0 0 0 0 1.74392e-06 0 0
UPK1A-AS1 0 0 1.04146e-10 4.80781611771447e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UPK1B 0 0 7.83241e-07 7.5643032782738e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UPK2 0 0 9.9494e-07 4.33831213578735e-07 0 0 0 0 0 0 0 0 0 1.07029e-06 0 0
UPK3A 0 0 1.10928e-06 6.22235939117905e-07 0 0 0 0 0 0 0 0 0 1.63825e-06 0 0
UPK3B 0 0 1.04146e-10 9.53056495382345e-07 0 0 0 0 0 0 0 0 0 3.91186e-06 0 0
UPK3BL 0 0 1.04146e-10 4.68222723903812e-07 0 0 0 0 0 0 0 0 0 3.05533e-06 0 0
UPP1 0 0 4.29448e-06 6.618884556543e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UPP2 0 0 1.83731e-06 7.75042490851375e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UQCC 0 0 2.37446e-06 1.23188282828875e-06 0 0 0 0 0 0 0 0 0 1.02164e-06 0 0
UQCR10 0 0 1.04146e-10 1.40620635491064e-07 0 0 0 0 0 0 0 0 0 2.13531e-06 0 0
UQCR11 0 0 1.04146e-10 1.87494225025113e-07 0 0 0 0 0 0 0 0 0 1.81385e-07 0 0
UQCRB 0 0 6.61246e-07 6.0091441695245e-07 0 0 0 0 0 0 0 0 0 1.34998e-07 0 0
UQCRC1 0 0 7.76002e-06 1.24999761443597e-06 0 0 0 0 0 0 0 0 0 2.76912e-06 0 0
UQCRC2 0 0 2.92044e-06 1.17895462048309e-06 0 0 0 0 0 0 0 0 0 2.81882e-07 0 0
UQCRFS1 0 0 1.86163e-06 3.55435689463515e-07 0 0 0 0 0 0 0 0 0 2.55425e-06 0 0
UQCRH 0 0 1.04146e-10 4.54657859658462e-07 0 0 0 0 0 0 0 0 0 4.2702e-07 0 0
UQCRHL 0 0 1.04146e-10 2.0139953039559e-07 0 0 0 0 0 0 0 0 0 7.96962e-07 0 0
UQCRQ 0 0 1.04146e-10 3.7274490143332e-07 0 0 0 0 0 0 0 0 0 1.32715e-06 0 0
URB1 0 0 8.60335e-06 5.7992633866399e-06 0 0 0 0 0 1 0 0 0 3.52805e-06 0 0
URB2 0 0 4.35967e-06 2.72621715123396e-06 0 0 0 0 0 0 0 0 1 1.11606e-10 0 0
URGCP 0 0 3.16578e-06 1.70570010778382e-06 0 0 0 0 0 0 0 0 0 3.37657e-07 0 0
URGCP-MRPS24 0 0 1.04146e-10 6.302355874895e-07 0 0 0 0 0 0 0 0 0 1.88176e-06 0 0
URI1 0 0 9.86979e-08 1.90256833969674e-06 0 0 0 0 0 0 0 0 0 1.52468e-06 0 0
URM1 0 0 1.59039e-06 4.75066732710699e-07 0 0 0 0 0 0 0 0 0 7.49884e-07 0 0
UROC1 0 0 1.1256e-05 1.89117467539553e-06 0 0 0 0 0 0 0 0 0 1.3447e-06 0 0
UROD 0 0 4.23403e-06 1.1891620594969e-06 0 0 0 0 0 0 0 0 0 1.59059e-06 0 0
UROS 0 0 2.32283e-06 6.61558709147215e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USB1 0 0 2.52115e-06 6.7759273196315e-07 0 0 0 0 0 0 0 0 0 1.65548e-06 0 0
USE1 0 0 2.61171e-06 9.9092108639319e-07 0 0 0 0 0 0 0 0 0 2.97173e-06 0 0
USF1 0 0 2.57289e-06 1.31898755957716e-06 0 0 0 0 0 0 0 0 0 4.71555e-07 0 0
USF2 0 0 2.33055e-06 1.22994265579011e-06 0 0 0 0 1 0 1 0 0 5.95034e-06 0 0
USH1C 0 0 2.59625e-06 2.9661862115872e-06 0 0 0 0 0 0 0 0 0 1.51307e-06 0 0
USH1G 0 0 1.04146e-10 8.7879645107378e-07 0 0 0 0 0 0 0 0 0 6.07226e-06 0 0
USH2A 0 0 1.77565e-05 1.11422835602434e-05 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
USHBP1 0 0 7.38554e-07 2.35622487251255e-06 0 0 0 0 0 0 0 0 0 9.08085e-07 0 0
USMG5 0 0 1.04146e-10 3.98955951554507e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP1 0 0 1.81353e-06 1.61683284767289e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP10 0 0 2.23952e-06 2.07050500787668e-06 0 0 0 0 0 0 0 1 0 1.22231e-06 0 0
USP12 0 0 3.05648e-06 9.34946013586455e-07 0 0 0 0 0 0 0 0 0 1.8769e-07 0 0
USP13 0 0 8.12799e-06 2.70113388700452e-06 0 0 0 0 0 0 0 0 0 1.85407e-06 0 0
USP14 0 0 3.72426e-06 1.75419632031637e-06 0 0 0 1 0 0 0 0 0 2.21242e-07 0 0
USP15 0 0 5.25283e-06 3.02830444357322e-06 0 0 0 0 0 1 0 0 0 9.93534e-07 0 0
USP16 0 0 3.06478e-06 1.95049220619768e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L10 0 0 1.04146e-10 8.66216770704145e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L11 0 0 8.97186e-07 2.4656139391491e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L12 0 0 1.04146e-10 1.65602396768912e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L13 0 0 1.04146e-10 8.3420145742543e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L15 0 0 1.04146e-10 1.22493876331046e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L17 0 0 1.04146e-10 8.33046883612625e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L18 0 0 8.97186e-07 1.64258892190128e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L19 0 0 1.04146e-10 8.24364708113265e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L1P 0 0 1.04146e-10 7.6787425900274e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L2 0 0 9.14038e-07 7.58322796532395e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L20 0 0 7.93269e-07 2.47529737327327e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L21 0 0 1.04146e-10 1.65602396768912e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L22 0 0 7.93269e-07 1.65363748015273e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L24 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L25 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L26 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L27 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L28 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L29 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L3 0 0 1.04146e-10 7.65358571380535e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L30 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L4 0 0 1.04146e-10 6.74988515308335e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L5 0 0 1.07984e-06 6.5990976108657e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L7 0 0 1.04146e-10 6.40654407729405e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP17L8 0 0 1.04146e-10 6.71984641333195e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP18 0 0 9.25702e-07 1.07860950146737e-06 0 0 0 0 0 0 0 0 0 5.14066e-07 0 0
USP19 0 0 7.77791e-06 3.43336214232531e-06 0 0 0 0 0 0 0 0 0 5.49064e-06 0 0
USP2 0 0 4.24588e-06 2.29525892511989e-06 0 0 0 0 0 0 0 0 0 3.61171e-06 0 0
USP20 0 0 6.1522e-06 2.86564366215738e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP21 0 0 1.48085e-06 2.67576053052131e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP22 0 0 4.44858e-06 1.61734445951233e-06 0 0 0 0 0 0 0 0 0 4.97976e-06 0 0
USP24 0 0 6.87985e-06 8.5139847443391e-06 0 0 0 0 0 0 0 0 0 4.61116e-06 0 0
USP25 0 0 6.64078e-06 3.63013005283345e-06 0 0 0 0 0 0 0 0 0 5.90334e-07 0 0
USP28 0 0 6.29565e-06 3.60272138787549e-06 0 0 0 0 0 0 0 0 0 1.19091e-06 0 0
USP29 0 0 1.04146e-10 1.14171433040002e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
USP3 0 0 3.26755e-06 1.49699047453195e-06 0 0 0 0 0 0 0 0 0 8.70796e-07 0 0
USP30 0 0 3.02237e-06 1.42779730264922e-06 0 0 0 0 0 0 0 0 0 1.09522e-06 0 0
USP30-AS1 0 0 1.04146e-10 4.54732636370527e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP31 0 0 3.98013e-06 2.46093915411417e-06 0 0 0 0 0 0 0 0 0 1.02209e-05 0 0
USP32 0 0 6.04429e-06 5.23988909445425e-06 0 0 0 0 0 0 0 0 0 4.51761e-07 0 0
USP32P1 0 0 1.04146e-10 3.17898208999146e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP32P2 0 0 1.04146e-10 1.82774671281269e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP33 0 0 4.09092e-06 2.80938965158625e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP34 0 0 3.4475e-06 1.04896344806768e-05 0 0 0 1 0 0 0 0 0 2.81387e-07 0 1
USP35 0 0 2.90588e-06 1.51496040584856e-06 0 0 0 0 0 0 0 0 0 7.22342e-06 0 0
USP36 0 0 7.68575e-06 2.58823097471423e-06 0 0 0 0 0 0 0 0 0 6.67624e-06 0 0
USP37 0 0 2.54319e-06 2.91281507804236e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP38 0 0 3.59236e-06 2.13901602568934e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP39 0 0 5.85464e-06 1.85283466957998e-06 0 0 0 0 0 0 0 0 0 2.98776e-06 0 0
USP4 0 0 8.46636e-06 2.81914783447216e-06 0 0 0 0 0 0 0 0 0 1.41163e-06 0 0
USP40 0 0 2.73388e-06 3.56411161597734e-06 0 0 0 0 0 0 0 0 0 6.44517e-07 0 0
USP42 0 0 4.22679e-06 2.41897065149164e-06 0 0 1 0 0 0 0 0 0 2.25375e-08 0 0
USP43 0 0 3.6838e-06 2.64056829383726e-06 0 0 0 0 0 0 0 0 0 6.34881e-06 0 0
USP44 0 0 4.65262e-06 1.95088432760396e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP45 0 0 4.54326e-06 1.99585902220751e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
USP46 0 0 3.26808e-06 9.55982042942505e-07 0 0 0 0 0 0 0 0 0 1.71856e-07 1 0
USP47 0 0 5.58928e-06 3.38165691226946e-06 0 0 0 0 0 0 0 0 0 3.72916e-07 0 0
USP48 0 0 7.44993e-06 3.12100491135028e-06 0 0 0 0 0 0 0 0 0 2.3156e-06 0 0
USP49 0 0 7.27323e-06 1.54595905354098e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP5 0 0 1.04738e-05 2.30173287217227e-06 0 0 0 0 0 0 0 0 0 1.62109e-06 0 0
USP50 0 0 1.54586e-06 6.9843208201039e-07 0 0 1 0 0 0 0 0 0 1.11606e-10 0 0
USP53 0 0 3.93574e-06 2.79023221656887e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
USP54 0 0 1.04146e-10 3.93582683688415e-06 0 0 0 0 0 1 0 0 0 2.32705e-07 0 0
USP6 0 0 3.32446e-06 4.22790265678191e-06 0 0 0 0 0 0 0 0 0 9.86374e-07 0 0
USP6NL 0 0 4.77068e-06 2.48276574005956e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USP7 0 0 8.93755e-06 4.32468919459763e-06 2 0 0 0 0 0 0 0 0 1.43235e-06 0 0
USP8 0 0 3.96199e-06 3.02596684264215e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
USPL1 0 0 3.44904e-06 1.80422151122893e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UST 0 0 1.80497e-06 8.7967339365173e-07 0 0 0 0 0 0 0 0 0 1.74738e-06 0 0
UTF1 0 0 1.04146e-10 3.92975657196433e-07 0 0 0 0 0 0 0 0 0 1.42641e-05 0 0
UTP11L 0 0 3.15401e-06 1.06684891444898e-06 0 0 0 0 0 0 0 0 0 8.08004e-07 0 0
UTP14C 0 0 2.95424e-06 1.26793964814784e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UTP15 0 0 3.37526e-06 1.51309517112266e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UTP18 0 0 1.93823e-06 1.29986687760312e-06 0 0 0 0 0 0 0 0 0 4.18335e-06 0 0
UTP20 0 0 1.33088e-05 6.6693336962042e-06 0 0 0 0 0 0 0 0 0 6.94024e-07 0 0
UTP23 0 0 1.27201e-06 4.43167263542273e-07 0 0 0 0 0 0 0 0 0 1.28343e-06 0 0
UTP3 0 0 3.50736e-06 1.03862943602955e-06 0 0 0 0 0 0 0 0 0 2.64923e-07 0 0
UTP6 0 0 3.19173e-06 2.12197571941661e-06 0 0 0 0 0 1 0 0 0 6.66601e-07 0 0
UTRN 0 0 1.49013e-05 1.05494736841239e-05 0 0 0 0 0 0 0 0 0 7.63377e-07 0 0
UTS2 0 0 1.97459e-08 3.44152967617242e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UTS2B 0 0 2.60566e-08 7.38964791389225e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
UTS2R 0 0 9.05052e-07 4.58778584922337e-07 0 0 0 0 0 0 0 0 0 1.18597e-05 0 0
UVRAG 0 0 2.13697e-06 1.78884951233515e-06 0 0 0 0 0 0 0 0 0 1.64842e-06 0 0
UVSSA 0 0 6.38807e-06 1.42119553692088e-06 0 0 0 0 0 0 0 0 0 6.34677e-06 0 1
UXS1 0 0 5.54469e-06 1.42286766490387e-06 0 0 0 0 0 0 0 0 0 8.71035e-07 0 0
VAC14 0 0 7.60393e-06 1.61461620360694e-06 0 0 0 0 0 0 0 0 0 5.22325e-06 0 0
VAMP1 0 0 4.22542e-07 5.5526572755894e-07 0 0 0 0 0 0 0 0 0 4.20884e-08 0 0
VAMP2 0 0 9.86896e-07 3.87624502611858e-07 0 0 2 0 0 0 0 0 0 7.09468e-07 0 0
VAMP3 0 0 9.87096e-07 4.80076546341296e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VAMP4 0 0 3.96259e-07 5.74079227801125e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VAMP5 0 0 3.98781e-07 2.30191512751658e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VAMP8 0 0 5.79285e-07 2.68434658693148e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VANGL1 0 0 4.62409e-06 1.15955438270765e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VANGL2 0 0 6.22118e-06 1.38437657360853e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VAPA 0 0 2.12921e-06 5.9925746665093e-07 0 0 0 1 0 0 0 0 0 8.0539e-07 0 0
VAPB 0 0 2.4112e-06 6.6515228478857e-07 0 0 0 0 0 0 0 0 0 5.3067e-07 0 0
VARS 0 0 1.51473e-05 3.78653119651544e-06 0 0 0 0 0 0 0 0 0 3.95064e-06 0 0
VARS2 0 0 1.08683e-05 4.28587165010228e-06 0 0 0 0 0 0 0 0 0 4.0948e-06 0 0
VASH1 0 0 3.12996e-06 6.96793094124085e-07 0 0 0 0 0 0 0 0 0 3.43178e-06 0 0
VASH2 0 0 1.42817e-06 1.07267470903873e-06 0 0 0 0 0 0 0 0 0 5.93725e-07 0 0
VASN 0 0 1.6398e-06 8.95533014792355e-07 0 0 0 0 0 0 0 0 0 1.19091e-05 0 0
VASP 0 0 2.26611e-06 1.12175875899639e-06 0 0 0 0 0 0 0 0 0 8.38368e-07 0 0
VAT1 0 0 2.87296e-06 6.09778432266335e-07 0 0 0 0 0 0 0 0 0 5.80813e-06 0 0
VAT1L 0 0 2.6391e-06 9.26849771656755e-07 0 0 0 0 0 0 0 0 0 2.84813e-06 0 0
VAV1 0 0 5.59163e-06 2.90384842182518e-06 0 0 0 0 0 0 0 0 0 2.27859e-06 0 0
VAV2 0 0 4.76231e-06 2.56876388216688e-06 0 0 0 0 0 0 0 0 0 9.65711e-06 0 0
VAV3 0 0 6.38445e-06 3.08374691798858e-06 0 0 0 0 0 1 0 0 0 1.45452e-06 0 0
VAV3-AS1 0 0 1.04146e-10 9.1268199044913e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VAX1 0 0 1.04608e-06 9.63214630563245e-07 0 0 0 0 0 0 0 0 0 1.17193e-05 0 0
VAX2 0 0 2.33201e-06 5.1692287772573e-07 0 0 0 0 0 0 0 0 0 2.34698e-06 0 0
VCAM1 0 0 2.2892e-06 1.27202556034555e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VCAN 0 0 1.07148e-05 4.85410800986774e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VCL 0 0 9.52936e-06 3.05473258391073e-06 0 0 0 0 0 0 0 0 0 2.26906e-06 0 0
VCP 0 0 1.05577e-05 2.29410319076543e-06 0 0 1 0 1 1 0 0 0 1.23362e-07 0 0
VCPIP1 0 0 3.38414e-06 2.12457112375217e-06 0 0 0 0 0 1 0 0 0 2.05087e-06 0 0
VDAC1 0 0 1.08573e-06 7.9443864367222e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VDAC2 0 0 1.74605e-06 1.04391742129722e-06 0 0 0 0 0 0 0 0 0 9.75396e-07 0 0
VDAC3 0 0 1.8497e-06 7.5323333542858e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VDR 0 0 3.38443e-06 1.13771095853753e-06 0 0 0 0 0 0 0 0 0 1.97823e-06 0 0
VEGFA 0 0 1.17618e-06 1.38574514033163e-06 0 0 0 0 0 0 0 0 0 7.09079e-06 0 0
VEGFB 0 0 6.73946e-07 7.0767634238722e-07 0 0 0 0 0 0 0 0 0 4.97908e-07 0 0
VEGFC 0 0 1.04146e-10 9.5465520394201e-07 0 0 0 0 0 0 0 0 0 2.60641e-06 0 0
VENTX 0 0 1.04146e-10 3.71966897741017e-07 0 0 0 0 0 0 0 0 0 4.69447e-06 0 0
VEPH1 0 0 4.04376e-06 2.01719006014874e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
VEZF1 0 0 1.04146e-10 1.02099393973529e-06 0 0 0 2 0 0 0 0 0 3.10047e-07 0 0
VEZT 0 0 3.56175e-06 1.93341363554779e-06 0 0 0 0 0 0 0 0 0 2.87531e-07 0 0
VGF 0 0 1.04146e-10 1.16220265210968e-06 0 0 0 0 0 0 0 0 0 2.0095e-05 0 0
VGLL2 0 0 1.06406e-06 5.5847407616902e-07 0 0 0 0 0 0 0 0 0 2.91134e-06 0 0
VGLL3 0 0 6.04339e-07 6.0519804660158e-07 0 0 0 0 0 0 0 0 0 8.35506e-07 0 0
VGLL4 0 0 3.21851e-06 6.34997830734725e-07 0 0 0 0 0 0 0 0 0 5.39623e-06 0 0
VHL 0 0 9.21421e-07 5.4450489090323e-07 0 0 0 0 0 0 0 0 0 4.3954e-06 0 0
VHLL 0 0 1.04146e-10 3.84211907168128e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
